,Date,User,Content,Likes,Retweets,Negative,Neutral,Positive,Sentiment
27,2022-11-07 19:38:39+00:00,jeguru1,"Opinion: Fewer IPOs, Prop. 30 Ship Tremors Although California’s Startup Financial system https://t.co/Ea662bKV06",0,0,0.29432329535484314,0.6784420609474182,0.02723465859889984,Neutral
28,2022-11-07 19:37:35+00:00,christiangrose,"Prop 30 has divided Democratic officials across California. Governor @GavinNewsom - who is poised to cruise to reelection based on the @USCPrice poll has campaigned against Prop 30, while other leading Dems have supported Prop 30. https://t.co/eMJ8bL7z4U",0,0,0.3740594983100891,0.6093999743461609,0.016540514305233955,Neutral
29,2022-11-07 19:36:01+00:00,christiangrose,"The @USC poll has Prop 30 ahead +6 points, which is the same margin the recently released @UCBerkeley IGS poll has on Prop 30. But the @GovArnoldUSC poll has it w/in margin of error. 

The poll takeaway: Prop 30 is too close to predict. We'll know once all the votes are counted. https://t.co/LgT6jYK6DB",0,0,0.06732721626758575,0.8821817636489868,0.050491057336330414,Neutral
30,2022-11-07 19:34:58+00:00,jeguru1,"Opinion: Fewer IPOs, Prop. 30 Send Tremors Though California’s Startup Economy https://t.co/zJgsGTUh6B",0,0,0.36967456340789795,0.6089192628860474,0.021406149491667747,Neutral
31,2022-11-07 19:32:06+00:00,christiangrose,"@USC @USCPrice @austinbeutner @katyperry @IssaRae @LionelRichie @Variety Prop 30 is the one that gives pollsters heartburn. In the @USCPrice/@USC Schwarzenegger poll, this prop - which will raise taxes and spend more on electric vehicles - is effectively tied. Given the margin of error in our poll, it is hard to predict how this prop will turn out. https://t.co/3Ur47eUeXV",2,0,0.7612287402153015,0.22815784811973572,0.010613428428769112,Negative
32,2022-11-07 19:30:45+00:00,MegL513,"Also still pretty undecided on Prop 30 if folks have opinions on this. 

On the one hand, I think stuff like this should go through the legislature. On the other hand, I love voting yes on anything that raises taxes on the uber wealthy. I'm so torn!",1,0,0.6461607217788696,0.31736162304878235,0.036477647721767426,Negative
33,2022-11-07 19:20:41+00:00,SeldonCrisisPod,@dd9000 I voted for Prop 30 on the grounds that it seemed like a confirmation of a legislative action that should be in the hands of legislators. It's their job to make this kind of decision and I didn't feel qualified to reverse it. One of those flip a coin ones TBH.,1,0,0.5656709671020508,0.4054960310459137,0.02883305586874485,Negative
34,2022-11-07 19:19:48+00:00,ma527681,"@Sal_LaBarbera @GavinNewsom Newsom is a ""true hypocrite"" to the fullest!!! Just like supporting the clean air and firefighters, yet his commercial said to Vote NO on Prop 30!!!!",1,0,1.0,0.0,0.0,Negative
35,2022-11-07 19:18:00+00:00,christiangrose,"California's Election Day is tomorrow. I've gotten a # of inquiries re: ballot prop Qs in the @USC Schwarzenegger Institute @USCPrice CA Issues Poll

A summary (poll 10/30-11/2/22):
Prop 30: too close to call
Props 1, 28: Poll has 'yes' passing
Props 26, 27: Poll shows 'no' ahead",13,5,0.0468607023358345,0.9134858250617981,0.039653513580560684,Neutral
36,2022-11-07 19:14:47+00:00,dd9000,"@SeldonCrisisPod I did do due diligence and for the non-partisan positions where it was a ""check 3"", I twice ignored a D recommendation. And, I voted against Prop 30.",1,0,0.5363795161247253,0.4317755103111267,0.031845010817050934,Negative
37,2022-11-07 19:13:41+00:00,Busines65959783,"Opinion: Fewer IPOs, Prop. 30 Send Tremors Though California’s Startup Economy https://t.co/aXw8OW1kWm",0,0,0.36967456340789795,0.6089192628860474,0.021406149491667747,Neutral
38,2022-11-07 19:02:42+00:00,losivad,"@Simon__Grimm @buxwal Thank you.  
What do you think of this editorial on Prop 30?
Proposition 30 could help California meet its climate goals. So why is Newsom against it? https://t.co/2yVCO8Bxxw",1,0,0.03504404425621033,0.7936860918998718,0.17126981914043427,Neutral
39,2022-11-07 19:02:04+00:00,Prabhak71162529,"Opinion: Fewer IPOs, Prop. 30 Send Tremors Though California’s Startup Economy https://t.co/bwRfdAIYcl",0,0,0.36967456340789795,0.6089192628860474,0.021406149491667747,Neutral
40,2022-11-07 18:46:47+00:00,newturancom,"Opinião: Menos IPOs, Prop. 30 causam choques na economia de startups da Califórnia https://t.co/fFQR12PKoj",0,0,0.06861536204814911,0.8714094161987305,0.05997519567608833,Neutral
41,2022-11-07 18:37:04+00:00,she_is_groot,"""Prop. 30 would be a step toward achieving the climate goals Newsom professes publicly to support while funding the emergency firefighting operations that Californians depend on."" #YESon30

Read more at: https://t.co/r5JmJocG5j",8,4,0.0,0.0,1.0,Positive
42,2022-11-07 18:35:33+00:00,PrivateTaxiMon1,Lyft SPENDING Over $45 Million On Prop 30 With Layoffs/Bad Driver Offers @All-In Podcast - REACTION https://t.co/bvq7tuMAVf,0,0,0.7429912090301514,0.24369266629219055,0.01331606786698103,Negative
43,2022-11-07 18:24:00+00:00,VoteNoProp30,"Tomorrow is the last day to vote! If you haven't done so already, please vote NO on Prop 30 to help defeat Lyft's flawed and corporate carveout scheme. You can find a polling place near you here: https://t.co/fgRT8zNdAC https://t.co/Z9HQTRbLEK",4,4,1.0,0.0,0.0,Negative
44,2022-11-07 18:13:45+00:00,CassGualvez,@LorenaSGonzalez ✅ if you’re mad at companies greenwashing vote NO on Prop 30! This was a tricky one but all you need to do is follow the money. Sponsored by Lyft so this ain’t really about moving to electric cars. #shamelessmoneygrab,0,0,1.0,0.0,0.0,Negative
45,2022-11-07 18:05:52+00:00,Jeffhoover17,Nothing like unions going “no” for a tax on millionaire. Prop 30 is far from perfect but does more good than bad. Even if it is sponsored by Lyft. https://t.co/ilDmAJVvv2,3,1,0.5546772480010986,0.3461427390575409,0.09918008744716644,Negative
46,2022-11-07 17:48:02+00:00,atruepatriot202,@robertalives I see you didn’t vote on prop 30 🤣,1,0,0.5040262341499329,0.46909287571907043,0.026880864053964615,Negative
47,2022-11-07 17:20:53+00:00,jslashk2,"FWIW, I'm voting no on Prop 30.",1,0,1.0,0.0,0.0,Negative
48,2022-11-07 17:18:31+00:00,Trell707,"Prop 1 yes
Prop 26 yes
Prop 27 yes
Prop 28 yes
Prop 29 No
Prop 30 yes
Prop 31 NO
God Bless",19,2,0.0,0.0,1.0,Positive
49,2022-11-07 16:22:24+00:00,maxdunitz,"@VoteNoProp30 @lyft Taxing multimillionaires to invest in clean air is a brilliant idea. Please support Prop 30, California voters!",4,2,0.004944698419421911,0.02931308187544346,0.9657422304153442,Positive
50,2022-11-07 16:16:10+00:00,DanBurch18,"Please pray for California.  Number 1 on the ballot is partial birth abortion (murder).

Prop 1: Abortion
Prop 26 and 27: Sports wagering
Prop 28: Arts funding at public schools
Prop 29:dialysis
Prop 30:zero-emission vehicle programs
Prop 31: Flavored tobacco",1,0,0.8100780844688416,0.1797945350408554,0.010127341374754906,Negative
51,2022-11-07 16:06:05+00:00,AnotherMaria,"I’m getting so many unwanted texts on Prop 30.

#Vote https://t.co/kGATmibI3b",0,0,0.8867692351341248,0.10610856115818024,0.00712218414992094,Negative
52,2022-11-07 15:38:13+00:00,mcgu3r,@beyondchron @AlexFischCC @TaplinTerry @jessezwick Prop 30 with rightfully go down. It is atrocious.,0,0,0.9547245502471924,0.04014095291495323,0.00513450475409627,Negative
53,2022-11-07 15:30:19+00:00,regularguy41,Don’t believe ads for CA prop 30. Follow the money. Most of the money will subsidize electric vehicles for transportation companies NOT fire protection. These sleaze bags are as dishonest as josh harder. Don’t be scammed by the socialist democrats again!!,0,0,0.8697021007537842,0.11791537702083588,0.012382502667605877,Negative
54,2022-11-07 15:20:04+00:00,SliCuban,I like how Gavin Newsom is asking to Vote No on Prop 30 and the Democrats are asking to Vote Yes?  Are they confused? Or out of sink with each other? One is for clean air and the other is not. What bone heads,0,0,1.0,0.0,0.0,Negative
55,2022-11-07 15:09:02+00:00,CaClimateHealth,"""Prop 30 can...stop this nightmare by addressing the primary cause of climate change in California- emissions from transportation- and curbing its most devastating impact- wildfires"" - Santa Rosa ER doctor Josh Weil. YES on Prop 30 to protect health! https://t.co/nTVd3deXy0",1,1,0.0,0.0,1.0,Positive
56,2022-11-07 15:08:00+00:00,latimes,"California voters will decide the fate of 7 propositions:

Prop 1: Abortion
Prop 26 and 27: Sports wagering
Prop 28: Arts funding at public schools
Prop 29: Kidney dialysis
Prop 30: Wealth tax for zero-emission vehicle programs
Prop 31: Flavored tobacco
https://t.co/oYpxQsXn2U",56,29,0.2230338454246521,0.7416915893554688,0.03527459502220154,Neutral
57,2022-11-07 15:02:04+00:00,calir107,"@Lmchristi1 Gavin is against prop 30, so I’m for it, and I’m sick of the Indian gambling monopoly so it’s a yes on 27.",1,0,0.5314432978630066,0.40678688883781433,0.06176978722214699,Negative
58,2022-11-07 14:54:04+00:00,ashennessy,Yes on Prop 30: No more last stands https://t.co/H61AlqD2IG  My friend &amp; colleague Dr Josh Weil shares how climate change has affected his family life in Santa Rosa. We are asking you to join us in a #Yeson30 - the clean cars clean air measure @CleanAirNowCA @CMAdocs,4,1,0.0,0.0,1.0,Positive
59,2022-11-07 14:12:22+00:00,yfreemark,"Some key races to be looking out for:
—In California, voters are considering Prop 30, which would raise $3–5 b/yr to fund electric vehicle purchasing &amp; wildfire prevention
—In Massachusetts, an income tax increase on high-income earners would raise funds for transport &amp; education",6,2,0.013384184800088406,0.802315890789032,0.18429996073246002,Neutral
60,2022-11-07 13:08:11+00:00,Gabby_Hoffman,"In addition to candidates, there are ballot measures in some states to consider. I’m watching a couple crazy ones in CA (Prop 30) and OR (Measure 114) but also good ones like IA Amdt 1 (2A) &amp; TN Constitutional Amdt 1 (RTW)

More at @townhallcom 👇🏻 https://t.co/dZKxLT78oy",2,0,0.024456074461340904,0.37908607721328735,0.596457839012146,Positive
61,2022-11-07 13:04:55+00:00,sacbee_news,Prop. 30 is the only California ballot measure Newsom has actively campaigned against. Is that because it would tax millionaires to fight wildfires? | OPINION  https://t.co/pUWhSOvJiQ,3,3,0.7543681263923645,0.23583510518074036,0.009796821512281895,Negative
62,2022-11-07 07:24:30+00:00,jeremaille1,"@forrest_lowell @drvolts By your argument's logic, the Californian government would already be subsidizing Lyft because Californians currently get rebates for buying electric cars. The main difference is that Prop 30 taxes the wealthy. And it provides funding for firefighting.",1,1,0.1974467933177948,0.7409812808036804,0.06157199665904045,Neutral
63,2022-11-07 07:07:02+00:00,jeremaille1,"@VoteNoProp30 @lyft Prop 30 would help Californians to buy EVs, and some people would work for Lyft, but most would not. If Prop 30 doesn't pass, Californians would have a decreased ability to get an EV. Also, funding charging stations and firefighting would be helpful and not a handout to Lyft.",3,1,0.21268288791179657,0.6693246364593506,0.11799243092536926,Neutral
64,2022-11-07 07:00:39+00:00,jeremaille1,"@VoteNoProp30 So confused on the logic that those against Prop 30 are using. If Prop 30 is a handout to Lyft, is every EV rebate that California, with Newsom as Governor, gives also a handout to Lyft? Why is one okay, but the other isn't? The main difference seems to be the tax on the wealthy.",0,0,0.5268555879592896,0.4558309018611908,0.017313482239842415,Negative
65,2022-11-07 06:21:43+00:00,sfexaminer,"Pass or fail, the fight over Prop. 30 exemplifies an age-old question when it comes to climate action: Who should foot the bill?
https://t.co/QE4VdGWSBU",0,0,0.20126020908355713,0.762355387210846,0.036384422332048416,Neutral
66,2022-11-07 06:06:29+00:00,josefow,"@agtmadcat @eean @SSFyimby I think we will definitely see the state spend money on e-bikes out of Prop 30 if it passes. CARB decides, but has to be guided in its decision making by the purposes of the measure to efficiently reduce air pollution &amp; GHGs, which is a 🎯 for e-bikes.",1,1,0.017032241448760033,0.6639886498451233,0.31897905468940735,Neutral
67,2022-11-07 06:01:21+00:00,josefow,@agtmadcat @eean @SSFyimby E-bikes (and bike lanes) are eligible for funding from Prop 30. They are AMAZING!,0,0,0.0030602188780903816,0.009458270855247974,0.9874815344810486,Positive
68,2022-11-07 05:54:20+00:00,josefow,"@agtmadcat @eean @SSFyimby As you say, the key to getting more used EVs on the road is to get more new EVs on the road. Which is a key part of Prop 30. But Prop 30 is much than about new cars. It invests tens of billions to replace dirty diesel vehicles (trucks, school buses, etc) and in charging infra.",1,0,0.06565378606319427,0.6557804346084595,0.27856573462486267,Neutral
69,2022-11-07 05:14:17+00:00,woodyhastings,"Regardless of anyone's position on Prop 30, this is blatant and atrocious factually incorrect deception. No Prop 30 money is funneled to Lyft. Don't let the opposition's willingness to flat out lie fool you into voting no on 30.

Vote YES on Prop 30! https://t.co/zD1Qmv1nAk",7,5,0.0,0.0,1.0,Positive
70,2022-11-07 04:42:38+00:00,youlooklikeamom,I notice Prop 30 doesn’t mention anything about arson or arsonists and how they should have mandatory life in prison,21,0,0.8287807703018188,0.164506733417511,0.006712461356073618,Negative
71,2022-11-07 04:26:38+00:00,Tetraodonsauria,"@jwalshie Are you thinking on an individual scale, like I don't understand Prop 30 so I skip  but still vote for City Council which I do grok? Or mass scale, like ""Know Before You Vote"" sort of cultural encouragement?",0,0,0.2696918547153473,0.6990733742713928,0.031234774738550186,Neutral
72,2022-11-07 04:09:02+00:00,sharknoises,prop 30 is downright sexy and you love to see it 💃💃💃🔥🔥🔥 https://t.co/ya3TVze0oQ,4,0,0.004655108321458101,0.018744630739092827,0.9766002893447876,Positive
73,2022-11-07 03:55:01+00:00,Militis805,"@VCFD California Fire Fighters Support Prop 30? Are you freaking kidding me here? SHAME ON YOU! You all should resign! What a load of CRAP! The next time a 9/11 remembrance happens that I have attended at my local fire station opposite Target on Mills, I am calling you all OUT!",0,0,0.9520121216773987,0.04200129583477974,0.005986665841192007,Negative
74,2022-11-07 03:40:02+00:00,brokengayman,Particularly Prop 30,0,0,0.17035916447639465,0.7644795179367065,0.06516136974096298,Neutral
75,2022-11-07 03:27:18+00:00,AutoSpies,Will Californians Vote To Make BILLIONAIRES Pay The EV Rebates On Tuesday? Would YOU Vote For Prop 30?  https://t.co/CJXr5xnWAh https://t.co/amA44a5pIW,0,0,0.04634659364819527,0.9097596406936646,0.043893858790397644,Neutral
76,2022-11-07 02:43:53+00:00,jacksonlatelysf,but y’all won’t vote YES on prop 30 so you can stick it to lyft? give me a break. https://t.co/qA7tw8SDxU,1,0,0.0,0.0,1.0,Positive
77,2022-11-07 02:35:13+00:00,MoveLATransit,Low- &amp; middle-income Californians can't afford ZEVs &amp; we don't have enough charging infrastructure. But Prop 30 would provide financial assistance to those who can't afford ZEVs &amp; fund more infrastructure: It could move 10-15 million California drivers to ZEVs! VOTE #YESOn30! https://t.co/EudS3mZYt9,9,5,0.0,0.0,1.0,Positive
78,2022-11-07 02:03:26+00:00,alw338338,"Saw Gavin Newsom commercial endorsing a yes for California Prop 30. I assumed it must be a tax hike so I looked it up. Of course it’s a tax hike, and no, I don’t believe he will be spending it as the prop proposes. I will definitely be voting NO on it.",0,0,0.6960518956184387,0.28194278478622437,0.022005295380949974,Negative
79,2022-11-07 01:53:40+00:00,tedwards2881,Prop 30 LA 11:06:2022.mp4 - Google Drive https://t.co/BHl8PEYax5,6,1,0.019405990839004517,0.8775376677513123,0.10305631905794144,Neutral
80,2022-11-07 01:51:30+00:00,eean,@drvolts the arguments in favor of prop 30 are seriously worse than the prop itself https://t.co/Hs11225hkl,2,0,0.9490501880645752,0.04649997875094414,0.004449860192835331,Negative
81,2022-11-07 01:51:08+00:00,adamlashinsky,"I just filled out my ballot. I love to vote, but I feel remorseful when I vote in SF and Calif. Low-bar referenda are a perversion of representative democracy. (Eg: State Prop 30, @Lyft's effort to buy a statute to get taxpayers to fund driver car purchases. I voted NO.)",2,0,0.7547804713249207,0.2170998752117157,0.0281196441501379,Negative
82,2022-11-07 01:41:22+00:00,b8sman12,"Prop 30 is a weird one. I'm all for fighting climate change, but is more money for car subsidies really the answer?? 🤔",0,0,0.7579770088195801,0.23147301375865936,0.010550001636147499,Negative
83,2022-11-07 01:38:09+00:00,shawncircus,Fuck prop 30,0,0,0.8710204362869263,0.10862278938293457,0.020356811583042145,Negative
84,2022-11-07 01:28:05+00:00,H3_Nozzlenose_,curious to see how yall are voting on prop 30,0,0,0.05973472446203232,0.8815581798553467,0.05870707333087921,Neutral
85,2022-11-07 01:06:20+00:00,vromeNRDC,Prop. 30 helps CA's fight against climate change and polluted air. #YesonProp30 https://t.co/M7mf5jRugQ,6,1,0.0,0.0,1.0,Positive
86,2022-11-07 00:50:32+00:00,judysackett1,@GavinNewsom I’m so glad you are our guv but don’t understand your stance on prop 30. We need infrastructure for electric cars. Can you explain besides the Lyft thing ?,0,0,0.436331570148468,0.4469546675682068,0.11671376973390579,Neutral
87,2022-11-07 00:47:40+00:00,ymhackrn02,"Cal Fire could hire 1,000 firefighters with Prop. 30 money | The Sacramento Bee
🔥Good reasons to vote ""Yes"" for Prop 30, here in California🔥 https://t.co/CZMgaR6TUN",0,0,0.005065443459898233,0.1795666217803955,0.8153679370880127,Positive
88,2022-11-07 00:47:14+00:00,preciousjrenae,i need somebody to explain these Props to me like im 5  cause like is prop 30 good or bad  I NEED TO UNDERSTAND,9,0,0.47697633504867554,0.4808925688266754,0.04213113337755203,Neutral
89,2022-11-07 00:45:22+00:00,LimousineLit,"@VoteNoProp30 @lyft Were you responsible for the new No  on Prop 30 campaign TV commercial where they call the Jewish CEO of Lyft a ""grifter""?

The anti-semetism has GOT to stop.",0,0,1.0,0.0,0.0,Negative
90,2022-11-07 00:42:46+00:00,sfchronicle,"“There’s no question that the governor is a huge reason why more voters are opposing Lyft’s Prop. 30 every day,” spokesperson Dan Newman said in an email. 

“It’s because Gov. Newsom has earned tremendous respect and credibility as a climate leader.” https://t.co/6X834CfRpA",6,2,0.140885129570961,0.7517304420471191,0.10738450288772583,Neutral
91,2022-11-06 23:29:32+00:00,DirectorRB3,"Should’ve said this sooner, but Californians friends please vote NO on Prop 30. I hate how Lyft keeps tricking the voters. They’re cloaking corporate welfare under guise of climate change &amp; “taxing the rich.” We don’t need taxpayer money buying electric cars for Lyft",7,2,1.0,0.0,0.0,Negative
92,2022-11-06 22:40:30+00:00,DanielTuttel,"@davidnett @analydiamonaco Interesting, I used a different progressive guide and it suggested “No” on Prop 30.  Not saying either is wrong or right.",1,0,1.0,0.0,0.0,Negative
93,2022-11-06 21:44:53+00:00,Luis__Aleman,*Prop 30,1,1,0.06058458238840103,0.8383376002311707,0.10107779502868652,Neutral
94,2022-11-06 21:24:50+00:00,hoodoo_operator,"@latimes Slight correction, you use the word ""wealth tax"" to refer to prop 30. Prop 30 is a tax on income above 2 mil, not a tax on wealth. The description is clear but the section title is wrong.",3,1,0.6092572808265686,0.3789132535457611,0.011829372495412827,Negative
95,2022-11-06 21:17:54+00:00,tboggia,"It doesn't provide subsidies for people to buy 0 emission mobility devices, just cars (and allegedly e-bikes).

This person shouldn't be priced out of an accessible mobility vehicle, but with Prop 30 she can get a subsidy to go in debt for an electric car. https://t.co/HPFdU19t0a",0,0,0.7265228033065796,0.25623393058776855,0.017243267968297005,Negative
96,2022-11-06 21:17:54+00:00,tboggia,"Prop 30 claims to be about reducing emissions, it's not, it's about propping up a car industry threatened by emissions reductions. At a time when Americans are burdened by car payments, it's pushing them to buy even more vehicles they can't afford.",0,0,0.8265014886856079,0.16068309545516968,0.012815486639738083,Negative
97,2022-11-06 21:17:54+00:00,tboggia,"The more I think about Prop 30, the more I'm leaning against. 🧵",0,0,0.7800633907318115,0.20906250178813934,0.010874179191887379,Negative
98,2022-11-06 20:24:37+00:00,sfchronicle,"Just a few months ago, polling suggested that a solid majority of voters supported Prop. 30, a ballot measure to raise taxes on rich people to pay for electric car rebates and charging stations.

Then came all those TV ads starring Gov. Gavin Newsom. https://t.co/q1s7HV7zv8",2,2,0.015666283667087555,0.5695472955703735,0.4147864282131195,Neutral
99,2022-11-06 20:24:14+00:00,notanastronomer,@craig_allan_za I think there are mostly downsides to the CA approach - I’m ABD for a PhD in political science and I’m not sure I made the right choice on Prop 30,0,0,0.7788950204849243,0.21126803755760193,0.009837012737989426,Negative
100,2022-11-06 19:53:24+00:00,barbramon1,"@northkats @_Peace_Love_US This is the fairest and simplest way to keep SS solvent.
Along same lines I happily voted for California's Prop. 30, which levies additional income tax on extreme wealth. If passed it will fund climate change initiatives. Rich do not acquire wealth in a vacuum, tax them fairly!",0,1,0.012629414908587933,0.09616715461015701,0.8912034034729004,Positive
